what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369244165233
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369244165873
executed,command,de.innot.avreclipse.ui,2.4.0.20111202-1142-beta,"de.innot.avreclipse.commands.uploadproject",1369244166623
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369244166983
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369244167463
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1369244186043
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1369244186163
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1369244186903
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1369244187563
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1369244188483
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369244190303
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369244190863
executed,command,de.innot.avreclipse.ui,2.4.0.20111202-1142-beta,"de.innot.avreclipse.commands.uploadproject",1369244190893
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369244191263
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369244191793
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1369244195323
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369244196533
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369244309479
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1369244310375
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369244320538
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369244355169
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1369244545575
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369244547425
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369244548115
executed,command,de.innot.avreclipse.ui,2.4.0.20111202-1142-beta,"de.innot.avreclipse.commands.uploadproject",1369244549395
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369244549735
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369244550295
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1369244602075
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369244603515
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369244604075
executed,command,de.innot.avreclipse.ui,2.4.0.20111202-1142-beta,"de.innot.avreclipse.commands.uploadproject",1369244605185
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369244605515
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369244606075
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1369244755154
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369244759494
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369244760124
executed,command,de.innot.avreclipse.ui,2.4.0.20111202-1142-beta,"de.innot.avreclipse.commands.uploadproject",1369244761124
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369244761494
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369244762014
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1369244780824
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1369244781254
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1369244781594
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1369244781974
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1369244782354
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1369244782974
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369244920025
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369244928383
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369244953600
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369244964403
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369245059485
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369245898102
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369245900032
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369245901382
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369245901502
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369245902602
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369245903922
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369245903972
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369245905832
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369245906062
stopped,bundle,org.eclipse.cdt.build.crossgcc,1.0.2.201202111925,"org.eclipse.cdt.build.crossgcc",1369245906702
stopped,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1369245906702
stopped,bundle,org.eclipse.cdt.codan.checkers,1.0.1.201202111925,"org.eclipse.cdt.codan.checkers",1369245906702
stopped,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201202111925,"org.eclipse.cdt.codan.ui.cxx",1369245906702
stopped,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201202111925,"org.eclipse.cdt.codan.core.cxx",1369245906702
stopped,bundle,org.eclipse.cdt.launch.remote,2.3.0.201202111925,"org.eclipse.cdt.launch.remote",1369245906742
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1369245906772
stopped,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1369245906802
stopped,bundle,org.eclipse.cdt.debug.ui.memory.memorybrowser,1.2.100.201202111925,"org.eclipse.cdt.debug.ui.memory.memorybrowser",1369245906832
activated,perspective,org.eclipse.cdt.ui,,"org.eclipse.cdt.ui.CPerspective",1369491763768
started,bundle,org.eclipse.osgi,3.7.2.v20120110-1415,"org.eclipse.osgi",1369491763769
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110815-1438,"org.eclipse.equinox.simpleconfigurator",1369491763770
started,bundle,com.ibm.icu,4.4.2.v20110823,"com.ibm.icu",1369491763770
started,bundle,org.eclipse.cdt.codan.checkers,1.0.1.201202111925,"org.eclipse.cdt.codan.checkers",1369491763771
started,bundle,org.eclipse.cdt.codan.core,2.0.0.201202111925,"org.eclipse.cdt.codan.core",1369491763771
started,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201202111925,"org.eclipse.cdt.codan.core.cxx",1369491763771
started,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201202111925,"org.eclipse.cdt.codan.ui.cxx",1369491763772
started,bundle,org.eclipse.cdt.core,5.3.2.201202111925,"org.eclipse.cdt.core",1369491763772
started,bundle,org.eclipse.cdt.make.core,7.1.2.201202111925,"org.eclipse.cdt.make.core",1369491763790
started,bundle,org.eclipse.cdt.make.ui,7.1.2.201202111925,"org.eclipse.cdt.make.ui",1369491763808
started,bundle,org.eclipse.cdt.managedbuilder.core,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.core",1369491763824
started,bundle,org.eclipse.cdt.msw.build,1.0.0.201202111925,"org.eclipse.cdt.msw.build",1369491763824
started,bundle,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui",1369491763824
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1369491763825
