what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1368818660714
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1368818660714
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1368818660714
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1368818660714
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1368818660724
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1368818660724
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1368818660744
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1368818660744
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1368818660774
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1368818660774
started,bundle,de.innot.avreclipse.core,2.4.0.20111202-1142-beta,"de.innot.avreclipse.core",1368818660804
os,sysinfo,,,"win32",1368818660804
arch,sysinfo,,,"x86",1368818660804
ws,sysinfo,,,"win32",1368818660804
locale,sysinfo,,,"pl_PL",1368818660814
processors,sysinfo,,,"4",1368818660814
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1368818660814
java.runtime.version,sysinfo,,,"1.7.0_09-b05",1368818660814
java.specification.name,sysinfo,,,"Java Platform API Specification",1368818660814
java.specification.vendor,sysinfo,,,"Oracle Corporation",1368818660814
java.specification.version,sysinfo,,,"1.7",1368818660814
java.vendor,sysinfo,,,"Oracle Corporation",1368818660814
java.version,sysinfo,,,"1.7.0_09",1368818660814
java.vm.info,sysinfo,,,"mixed mode",1368818660814
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1368818660814
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1368818660814
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1368818660814
java.vm.specification.version,sysinfo,,,"1.7",1368818660814
java.vm.vendor,sysinfo,,,"Oracle Corporation",1368818660814
java.vm.version,sysinfo,,,"23.5-b02",1368818660814
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1368818661144
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1368818661304
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1368818661514
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1368818666774
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1368818675004
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1368818677904
started,bundle,org.eclipse.cdt.codan.ui,2.0.1.201202111925,"org.eclipse.cdt.codan.ui",1368818678584
started,bundle,de.innot.avreclipse.ui,2.4.0.20111202-1142-beta,"de.innot.avreclipse.ui",1368818681294
executed,command,de.innot.avreclipse.ui,2.4.0.20111202-1142-beta,"de.innot.avreclipse.commands.uploadproject",1368818681334
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1368818682414
