what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371402233684
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371402235026
executed,command,de.innot.avreclipse.ui,2.4.0.20111202-1142-beta,"de.innot.avreclipse.commands.uploadproject",1371402235041
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371402238520
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20111007_r372,"org.eclipse.ui.externaltools",1371402240189
started,bundle,org.eclipse.core.externaltools,1.0.100.v20111007_r372,"org.eclipse.core.externaltools",1371402240361
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371402246710
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1371402247053
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371402249081
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371402249534
executed,command,de.innot.avreclipse.ui,2.4.0.20111202-1142-beta,"de.innot.avreclipse.commands.uploadproject",1371402250017
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371402250361
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371402250782
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1371402255056
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1371402256335
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1371402302324
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1371402306583
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1371402309064
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1371402313712
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1371402318346
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1371402323026
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1371402325007
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1371402332838
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1371402337284
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1371402341870
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371402344351
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371402345006
executed,command,de.innot.avreclipse.ui,2.4.0.20111202-1142-beta,"de.innot.avreclipse.commands.uploadproject",1371402346145
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371402346488
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371402347018
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371402371713
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371402412585
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371402439917
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371402441414
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371402443645
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371402443863
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1371402447888
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1371402448902
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371402451071
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371402451695
executed,command,de.innot.avreclipse.ui,2.4.0.20111202-1142-beta,"de.innot.avreclipse.commands.uploadproject",1371402452428
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371402452755
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371402453192
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1371402464409
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371402465813
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371402466374
executed,command,de.innot.avreclipse.ui,2.4.0.20111202-1142-beta,"de.innot.avreclipse.commands.uploadproject",1371402467201
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371402467544
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371402468090
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1371402474549
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1371402474892
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1371402475251
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1371402487450
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371402490679
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371402491287
executed,command,de.innot.avreclipse.ui,2.4.0.20111202-1142-beta,"de.innot.avreclipse.commands.uploadproject",1371402492847
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371402493159
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371402493721
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1371402503502
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1371402503783
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1371402504095
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1371402504423
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1371402504703
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1371402504969
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1371402505265
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1371402505483
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1371402505764
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1371402506029
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1371402506248
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1371402506544
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1371402506716
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1371402506872
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1371402507059
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1371402507246
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1371402507558
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1371402507745
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1371402510709
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1371402541988
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371402567026
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371402567650
executed,command,de.innot.avreclipse.ui,2.4.0.20111202-1142-beta,"de.innot.avreclipse.commands.uploadproject",1371402568180
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371402568523
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371402569054
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1371402576245
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1371402594762
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1371402657147
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371402659783
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371402660454
executed,command,de.innot.avreclipse.ui,2.4.0.20111202-1142-beta,"de.innot.avreclipse.commands.uploadproject",1371402661000
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371402661297
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371402661577
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ResourceNavigator",1371402672092
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371402674822
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371402675009
executed,command,de.innot.avreclipse.ui,2.4.0.20111202-1142-beta,"de.innot.avreclipse.commands.uploadproject",1371402675773
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371402676085
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371402676600
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1371402694103
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1371402700983
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371402703432
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371402704103
executed,command,de.innot.avreclipse.ui,2.4.0.20111202-1142-beta,"de.innot.avreclipse.commands.uploadproject",1371402704399
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371402704727
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371402705257
