what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1369155217935
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1369155219932
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1369155223177
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1369155298322
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1369155308213
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1369155311052
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1369155314936
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1369155326465
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369155329008
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369155329210
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1369155333454
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369155335294
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369155335887
executed,command,de.innot.avreclipse.ui,2.4.0.20111202-1142-beta,"de.innot.avreclipse.commands.uploadproject",1369155339460
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369155339787
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369155340458
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1369155377789
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369155379895
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369155380269
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1369155385994
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369155389380
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369155389941
executed,command,de.innot.avreclipse.ui,2.4.0.20111202-1142-beta,"de.innot.avreclipse.commands.uploadproject",1369155391532
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369155391860
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369155392531
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369155394403
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369157536400
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1369157577865
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1369157579488
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1369157580459
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369157581984
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369157582650
executed,command,de.innot.avreclipse.ui,2.4.0.20111202-1142-beta,"de.innot.avreclipse.commands.uploadproject",1369157583885
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369157584215
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369157584949
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1369157607747
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369157609560
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369157610182
executed,command,de.innot.avreclipse.ui,2.4.0.20111202-1142-beta,"de.innot.avreclipse.commands.uploadproject",1369157611231
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369157611578
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369157612311
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1369157616588
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369157618381
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369157618966
executed,command,de.innot.avreclipse.ui,2.4.0.20111202-1142-beta,"de.innot.avreclipse.commands.uploadproject",1369157619970
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369157620297
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369157620562
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1369157633888
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369157635619
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369157636150
executed,command,de.innot.avreclipse.ui,2.4.0.20111202-1142-beta,"de.innot.avreclipse.commands.uploadproject",1369157637132
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369157637476
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369157638193
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1369157645775
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1369157648255
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369157650860
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369157651469
