what,kind,bundleId,bundleVersion,description,time
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1371380538474
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1371380539252
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ResourceNavigator",1371380541428
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1371380546954
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1371380548104
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1371380549033
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1371380551289
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ResourceNavigator",1371380553761
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1371380554775
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1371380559077
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1371380561723
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ResourceNavigator",1371380584921
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1371380585108
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1371380585155
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1371380586512
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1371380589710
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ResourceNavigator",1371380597759
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1371380599538
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1371380599569
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1371380609038
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1371380610427
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1371380615575
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1371380621066
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1371380626417
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1371380627368
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1371380630363
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1371380639287
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1371380643078
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1371380644014
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1371380646712
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1371380647602
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371380650456
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371380651330
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1371380655620
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1371380655745
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371380661064
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1371380661080
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371380666157
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1371380667498
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1371380671586
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1371380672849
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1371380676000
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1371380677170
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371380678840
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371380679760
executed,command,de.innot.avreclipse.ui,2.4.0.20111202-1142-beta,"de.innot.avreclipse.commands.uploadproject",1371380687576
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371380687888
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371380688527
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ResourceNavigator",1371380693082
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371380697482
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371380697716
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371380698683
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371380702208
executed,command,de.innot.avreclipse.ui,2.4.0.20111202-1142-beta,"de.innot.avreclipse.commands.uploadproject",1371380702224
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1371380705235
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ResourceNavigator",1371380705859
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1371380706015
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1371380708214
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1371380708760
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ResourceNavigator",1371380710461
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371380712504
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371380717091
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1371380717496
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ResourceNavigator",1371380719134
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371380722473
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371380722941
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371380726498
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371380726778
executed,command,de.innot.avreclipse.ui,2.4.0.20111202-1142-beta,"de.innot.avreclipse.commands.uploadproject",1371380727402
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371380727746
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371380728650
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1371380792377
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1371380792408
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ResourceNavigator",1371380806385
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1371380806541
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371380850723
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371380879848
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371380886244
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371380927475
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1371380973573
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371380975538
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371380976365
executed,command,de.innot.avreclipse.ui,2.4.0.20111202-1142-beta,"de.innot.avreclipse.commands.uploadproject",1371380977130
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371380977473
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371380978393
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1371380981310
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1371380981669
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1371380983479
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ResourceNavigator",1371381086096
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1371381086221
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ResourceNavigator",1371381100308
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371381101712
error,log,,,"Unhandled event loop exception",1371381101743
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371381101821
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1371381104722
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1371381104754
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1371381111009
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1371381111680
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1371381111680
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ResourceNavigator",1371381113006
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1371381116376
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371381119745
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371381120400
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371381177403
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371381179103
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371381295355
