what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1368553943621
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1368553976958
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1368553978316
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1368554088515
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1368554117531
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1368554119357
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1368554134645
executed,command,de.innot.avreclipse.ui,2.4.0.20111202-1142-beta,"de.innot.avreclipse.commands.uploadproject",1368554137000
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1368554137343
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1368554140900
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1368554168294
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1368554172724
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1368554173426
executed,command,de.innot.avreclipse.ui,2.4.0.20111202-1142-beta,"de.innot.avreclipse.commands.uploadproject",1368554177732
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1368554178075
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1368554181039
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1368554246778
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1368554247792
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1368554331529
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1368554345490
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1368554349713
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1368554367316
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1368554388180
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1368554414252
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1368554414932
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1368554415030
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1368554932015
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1368554933682
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1368555158556
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1368555160265
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1368555160327
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1368555161973
started,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1368555162230
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1368555162369
stopped,bundle,org.eclipse.cdt.build.crossgcc,1.0.2.201202111925,"org.eclipse.cdt.build.crossgcc",1368555163066
stopped,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1368555163066
stopped,bundle,org.eclipse.cdt.codan.checkers,1.0.1.201202111925,"org.eclipse.cdt.codan.checkers",1368555163066
stopped,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201202111925,"org.eclipse.cdt.codan.ui.cxx",1368555163066
stopped,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201202111925,"org.eclipse.cdt.codan.core.cxx",1368555163066
stopped,bundle,org.eclipse.cdt.launch.remote,2.3.0.201202111925,"org.eclipse.cdt.launch.remote",1368555163106
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1368555163233
stopped,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1368555163335
activated,perspective,org.eclipse.cdt.ui,,"org.eclipse.cdt.ui.CPerspective",1368708988295
started,bundle,org.eclipse.osgi,3.7.2.v20120110-1415,"org.eclipse.osgi",1368708988311
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110815-1438,"org.eclipse.equinox.simpleconfigurator",1368708988311
started,bundle,com.ibm.icu,4.4.2.v20110823,"com.ibm.icu",1368708988311
started,bundle,org.eclipse.cdt.codan.checkers,1.0.1.201202111925,"org.eclipse.cdt.codan.checkers",1368708988311
started,bundle,org.eclipse.cdt.codan.core,2.0.0.201202111925,"org.eclipse.cdt.codan.core",1368708988311
