what,kind,bundleId,bundleVersion,description,time
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1369150854704
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1369150854735
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ResourceNavigator",1369150858105
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369150864454
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369150883143
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1369150883907
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ResourceNavigator",1369150887604
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1369150890849
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1369150898368
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1369150900287
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1369150901114
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1369150910021
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1369150913547
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369153683614
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369153812141
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369153817579
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369153828670
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1369153831762
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369153833650
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369153839275
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1369153842098
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1369153872704
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369153874823
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369153875938
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369153880064
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369153887902
executed,command,de.innot.avreclipse.ui,2.4.0.20111202-1142-beta,"de.innot.avreclipse.commands.uploadproject",1369153887909
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ResourceNavigator",1369153891143
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369153893997
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369153913279
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369153913591
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369153913700
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369153914901
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369153916992
executed,command,de.innot.avreclipse.ui,2.4.0.20111202-1142-beta,"de.innot.avreclipse.commands.uploadproject",1369153916992
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1369153917522
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369153920424
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369153921344
executed,command,de.innot.avreclipse.ui,2.4.0.20111202-1142-beta,"de.innot.avreclipse.commands.uploadproject",1369153922826
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369153923154
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369153924932
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1369153976749
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369153978465
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369153978792
executed,command,de.innot.avreclipse.ui,2.4.0.20111202-1142-beta,"de.innot.avreclipse.commands.uploadproject",1369153980025
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369153980352
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369153982131
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369154016076
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369154058940
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1369154064084
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1369154065343
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1369154065752
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1369154066056
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1369154092375
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369154094405
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369154094672
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1369154117831
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1369154125415
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369154130759
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369154131420
executed,command,de.innot.avreclipse.ui,2.4.0.20111202-1142-beta,"de.innot.avreclipse.commands.uploadproject",1369154142403
